"ARAX","ARAX_score","ARA_count","ARA_list","agg1","agg2","ara","aragorn","aragorn_score","biothings_explorer","biothings_explorer_score","causal_mechanism_qualifier","comp_clinical_evidence_score","comp_confidence_score","comp_novelty_score","edge_id","edge_object","edge_objectNode_cat","edge_objectNode_cats","edge_objectNode_name","edge_subjectNode_cat","edge_subjectNode_cats","edge_subjectNode_name","edge_type","edgeg_subject","improving_agent","improving_agent_score","normalized_score","object_aspect_qualifier","object_direction_qualifier","object_form_or_variant_qualifier","phrase","pk","predicate","primary_source","publications","publications_count","qualified_predicate","qualifiers","rank","result_counter","result_objectNode_cat","result_objectNode_id","result_objectNode_name","result_subjectNode_cat","result_subjectNode_id","result_subjectNode_name","subject_aspect_qualifier","subject_direction_qualifier","subject_form_or_variant_qualifier","sugeno_score","unsecret","unsecret_score","weighted_mean_score"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.452","N/A","medik:creative_edge#107","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularEntity","biolink:MolecularEntity","phenyl benzoate","creative","CHEBI:86919","false","0","45.178","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","137","137","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularEntity","CHEBI:86919","phenyl benzoate","","","","0.452","true","0.452","0.226"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.447","N/A","medik:creative_edge#145","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","1-(4-(5-Fluoro-2-methoxyphenyl)-2-hydroxy-4-methyl-2-(trifluoromethyl)pentyl)quinazolin-4(1H)-one","creative","PUBCHEM.COMPOUND:10026120","false","0","44.67","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","138","138","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10026120","1-(4-(5-Fluoro-2-methoxyphenyl)-2-hydroxy-4-methyl-2-(trifluoromethyl)pentyl)quinazolin-4(1H)-one","","","","0.447","true","0.447","0.223"
"false","0","2","infores:biothings-explorer; infores:unsecret-agent","","","infores:biothings-explorer","false","0","true","0.4","","N/A","0.446","N/A","inferred-CHEBI:50113-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:ChemicalEntity","biolink:ChemicalEntity; biolink:Drug","androgen","creative","CHEBI:50113","false","0","75.221","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","139","139","biolink:ChemicalEntity","CHEBI:50113","androgen","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.446","true","0.076","0.223"
"false","0","2","infores:biothings-explorer; infores:unsecret-agent","","","infores:biothings-explorer","false","0","true","0.4","","N/A","0.446","N/A","medik:creative_edge#212","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:ChemicalEntity","biolink:ChemicalEntity; biolink:Drug","androgen","creative","CHEBI:50113","false","0","75.221","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","139","139","biolink:ChemicalEntity","CHEBI:50113","androgen","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.446","true","0.076","0.223"
"false","0","1","infores:biothings-explorer","","","infores:biothings-explorer","false","0","true","0.442","","N/A","0.442","N/A","inferred-CHEBI:8228-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:MolecularMixture; biolink:Drug; biolink:ChemicalEntity","Pioglitazone","creative","CHEBI:8228","false","0","78.319","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","140","140","biolink:SmallMolecule","CHEBI:8228","Pioglitazone","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.442","false","0","0.221"
"false","0","1","infores:biothings-explorer","","","infores:biothings-explorer","false","0","true","0.442","","N/A","0.442","N/A","inferred-CHEBI:9241-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Spironolactone","creative","CHEBI:9241","false","0","78.319","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","141","141","biolink:SmallMolecule","CHEBI:9241","Spironolactone","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.442","false","0","0.221"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.442","N/A","medik:creative_edge#149","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","(R)-[(4aR,5S)-1-(4-fluorophenyl)-4a-methyl-1H,4H,4aH,5H,6H,7H,8H-cyclohexa[f]indazol-5-yl](2-fluorophenyl)methanol","creative","PUBCHEM.COMPOUND:10046928","false","0","44.162","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","142","142","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10046928","(R)-[(4aR,5S)-1-(4-fluorophenyl)-4a-methyl-1H,4H,4aH,5H,6H,7H,8H-cyclohexa[f]indazol-5-yl](2-fluorophenyl)methanol","","","","0.442","true","0.442","0.221"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.437","N/A","medik:creative_edge#134","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","trans-5-benzyl-6-(4-phenylcyclohexyl)pyrimidine-2,4(1H,3H)-dione","creative","CHEMBL.COMPOUND:CHEMBL2204038","false","0","43.655","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","143","143","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","CHEMBL.COMPOUND:CHEMBL2204038","trans-5-benzyl-6-(4-phenylcyclohexyl)pyrimidine-2,4(1H,3H)-dione","","","","0.437","true","0.437","0.218"
"false","0","1","infores:arax","","","infores:arax","false","0","false","0","","N/A","0.436","N/A","creative_DTD_prediction_13","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Urea","creative","CHEBI:16199","false","0","43.59","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:arax","","0","","","144","144","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","CHEBI:16199","Urea","","","","0.436","false","0","0.218"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.431","N/A","medik:creative_edge#111","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularEntity","biolink:MolecularEntity","Isoflurophate","creative","CHEBI:17941","false","0","43.147","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","145","145","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularEntity","CHEBI:17941","Isoflurophate","","","","0.431","true","0.431","0.216"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.426","N/A","medik:creative_edge#133","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularEntity","biolink:MolecularEntity","endrin","creative","CHEBI:81526","false","0","42.64","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","146","146","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularEntity","CHEBI:81526","endrin","","","","0.426","true","0.426","0.213"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.421","N/A","medik:creative_edge#100","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:NamedThing","biolink:NamedThing","glucosamine","creative","CHEBI:20993","false","0","42.132","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","147","147","biolink:Disease","MONDO:0015129","Addison Disease","biolink:NamedThing","CHEBI:20993","glucosamine","","","","0.421","true","0.421","0.211"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.416","N/A","medik:creative_edge#85","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:ChemicalEntity","biolink:ChemicalEntity","N-(6-methylamino-3-nitrophenyl)-3-(3-indolyl)acrylamide","creative","MESH:C517552","false","0","41.624","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","148","148","biolink:Disease","MONDO:0015129","Addison Disease","biolink:ChemicalEntity","MESH:C517552","N-(6-methylamino-3-nitrophenyl)-3-(3-indolyl)acrylamide","","","","0.416","true","0.416","0.208"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.411","N/A","medik:creative_edge#154","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","N-(1-(1H-indol-3-yl)propan-2-yl)-2,4,6-triisopropylbenzenesulfonamide","creative","PUBCHEM.COMPOUND:10094808","false","0","41.117","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","149","149","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10094808","N-(1-(1H-indol-3-yl)propan-2-yl)-2,4,6-triisopropylbenzenesulfonamide","","","","0.411","true","0.411","0.206"
"false","0","1","infores:arax","","","infores:arax","false","0","false","0","","N/A","0.41","N/A","creative_DTD_prediction_0","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:ChemicalEntity","biolink:ChemicalEntity","INTERFERON GAMMA-1B","creative","CHEMBL.COMPOUND:CHEMBL1201564","false","0","41.026","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:arax","","0","","","150","150","biolink:Disease","MONDO:0015129","Addison Disease","biolink:ChemicalEntity","CHEMBL.COMPOUND:CHEMBL1201564","INTERFERON GAMMA-1B","","","","0.41","false","0","0.205"
"false","0","1","infores:biothings-explorer","","","infores:biothings-explorer","false","0","true","0.409","","N/A","0.409","N/A","inferred-MESH:D000305-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:ChemicalEntity","biolink:ChemicalEntity","Adrenal Cortex Hormones","creative","MESH:D000305","false","0","76.106","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","151","151","biolink:ChemicalEntity","MESH:D000305","Adrenal Cortex Hormones","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.409","false","0","0.204"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.406","N/A","medik:creative_edge#101","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Cadmium","creative","CHEBI:22977","false","0","40.609","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","152","152","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","CHEBI:22977","Cadmium","","","","0.406","true","0.406","0.203"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.401","N/A","medik:creative_edge#202","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","5-Benzyl-10-methoxy-2,2,4-trimethyl-1,5-dihydrochromeno[3,4-f]quinoline","creative","PUBCHEM.COMPOUND:10216117","false","0","40.102","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","153","153","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10216117","5-Benzyl-10-methoxy-2,2,4-trimethyl-1,5-dihydrochromeno[3,4-f]quinoline","","","","0.401","true","0.401","0.201"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.396","N/A","medik:creative_edge#172","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Ethyl-(1-methoxy-6-phenyl-6H-benzo[c]chromen-8-yl)-amine","creative","PUBCHEM.COMPOUND:10131608","false","0","39.594","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","154","154","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10131608","Ethyl-(1-methoxy-6-phenyl-6H-benzo[c]chromen-8-yl)-amine","","","","0.396","true","0.396","0.198"
"false","0","1","infores:biothings-explorer","","","infores:biothings-explorer","false","0","true","0.392","","N/A","0.392","N/A","inferred-CHEBI:8107-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Phenytoin","creative","CHEBI:8107","false","0","73.451","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","155","155","biolink:SmallMolecule","CHEBI:8107","Phenytoin","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.392","false","0","0.196"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.391","N/A","medik:creative_edge#160","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","1,1,1-Trifluoro-4-(5-fluoro-2-methoxy-phenyl)-4-methyl-2-(2-methyl-benzyl)-pentan-2-ol","creative","PUBCHEM.COMPOUND:10126475","false","0","39.086","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","156","156","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10126475","1,1,1-Trifluoro-4-(5-fluoro-2-methoxy-phenyl)-4-methyl-2-(2-methyl-benzyl)-pentan-2-ol","","","","0.391","true","0.391","0.195"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.386","N/A","medik:creative_edge#161","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","1,1,1-Trifluoro-4-(5-fluoro-2-methoxy-phenyl)-4-methyl-2-(4-methyl-benzyl)-pentan-2-ol","creative","PUBCHEM.COMPOUND:10126476","false","0","38.579","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","157","157","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10126476","1,1,1-Trifluoro-4-(5-fluoro-2-methoxy-phenyl)-4-methyl-2-(4-methyl-benzyl)-pentan-2-ol","","","","0.386","true","0.386","0.193"
"false","0","1","infores:arax","","","infores:arax","false","0","false","0","","N/A","0.385","N/A","creative_DTD_prediction_3","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Afamelanotide","creative","CHEBI:136034","false","0","38.462","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:arax","","0","","","158","158","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","CHEBI:136034","Afamelanotide","","","","0.385","false","0","0.193"
"false","0","1","infores:biothings-explorer","","","infores:biothings-explorer","false","0","true","0.385","","N/A","0.385","N/A","inferred-CHEBI:6801-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","Metformin","creative","CHEBI:6801","false","0","70.796","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","159","159","biolink:SmallMolecule","CHEBI:6801","Metformin","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.385","false","0","0.192"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.381","N/A","medik:creative_edge#162","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","1,1,1-trifluoro-4-(5-fluoro-2-methoxyphenyl)-2-(1H-indol-2-ylmethyl)-4-methylpentan-2-ol","creative","PUBCHEM.COMPOUND:10126871","false","0","38.071","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","160","160","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10126871","1,1,1-trifluoro-4-(5-fluoro-2-methoxyphenyl)-2-(1H-indol-2-ylmethyl)-4-methylpentan-2-ol","","","","0.381","true","0.381","0.19"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.376","N/A","medik:creative_edge#87","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:ChemicalEntity","biolink:ChemicalEntity","Particulate Matter","creative","MESH:D052638","false","0","37.563","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","161","161","biolink:Disease","MONDO:0015129","Addison Disease","biolink:ChemicalEntity","MESH:D052638","Particulate Matter","","","","0.376","true","0.376","0.188"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.371","N/A","medik:creative_edge#196","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","[2-(10-Methoxy-2,2,4-trimethyl-2,5-dihydro-1H-6-oxa-1-aza-chrysen-5-yl)-ethyl]-dimethyl-amine","creative","PUBCHEM.COMPOUND:10193967","false","0","37.056","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","162","162","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10193967","[2-(10-Methoxy-2,2,4-trimethyl-2,5-dihydro-1H-6-oxa-1-aza-chrysen-5-yl)-ethyl]-dimethyl-amine","","","","0.371","true","0.371","0.185"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.365","N/A","medik:creative_edge#128","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:MolecularEntity","biolink:MolecularEntity","Mercuric chloride","creative","CHEBI:31823","false","0","36.548","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","163","163","biolink:Disease","MONDO:0015129","Addison Disease","biolink:MolecularEntity","CHEBI:31823","Mercuric chloride","","","","0.365","true","0.365","0.183"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.36","N/A","medik:creative_edge#182","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","N-(1-Ethoxy-6-phenyl-6H-benzo[c]chromen-8-yl)-methanesulfonamide","creative","PUBCHEM.COMPOUND:10157532","false","0","36.041","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","164","164","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10157532","N-(1-Ethoxy-6-phenyl-6H-benzo[c]chromen-8-yl)-methanesulfonamide","","","","0.36","true","0.36","0.18"
"false","0","1","infores:arax","","","infores:arax","false","0","false","0","","N/A","0.359","N/A","creative_DTD_prediction_4","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","lepirudin","creative","CHEBI:142437","false","0","35.897","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:arax","","0","","","165","165","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","CHEBI:142437","lepirudin","","","","0.359","false","0","0.18"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.355","N/A","medik:creative_edge#185","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","N-[3-(Benzyl-{4-[4-((1R,3S)-4-hydroxy-6-oxo-tetrahydro-pyran-2-ylmethoxy)-phenoxy]-benzyl}-amino)-2-methyl-phenyl]-methanesulfonamide","creative","PUBCHEM.COMPOUND:10167930","false","0","35.533","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","166","166","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10167930","N-[3-(Benzyl-{4-[4-((1R,3S)-4-hydroxy-6-oxo-tetrahydro-pyran-2-ylmethoxy)-phenoxy]-benzyl}-amino)-2-methyl-phenyl]-methanesulfonamide","","","","0.355","true","0.355","0.178"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.35","N/A","medik:creative_edge#201","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule","10-Methoxy-2,2,4,5-tetramethyl-2,5-dihydro-1H-6-oxa-1-aza-chrysene","creative","PUBCHEM.COMPOUND:10215137","false","0","35.025","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","167","167","biolink:Disease","MONDO:0015129","Addison Disease","biolink:SmallMolecule","PUBCHEM.COMPOUND:10215137","10-Methoxy-2,2,4,5-tetramethyl-2,5-dihydro-1H-6-oxa-1-aza-chrysene","","","","0.35","true","0.35","0.175"
"false","0","2","infores:biothings-explorer; infores:unsecret-agent","","","infores:biothings-explorer","false","0","true","0.172","","N/A","0.349","N/A","inferred-CHEBI:27882-treats-MONDO:0015129","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:MolecularEntity","Colchicine","creative","CHEBI:27882","false","0","22.124","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:biothings-explorer","","0","","","168","168","biolink:SmallMolecule","CHEBI:27882","Colchicine","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.349","true","0.213","0.174"
"false","0","2","infores:biothings-explorer; infores:unsecret-agent","","","infores:biothings-explorer","false","0","true","0.172","","N/A","0.349","N/A","medik:creative_edge#114","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:SmallMolecule","biolink:SmallMolecule; biolink:MolecularEntity","Colchicine","creative","CHEBI:27882","false","0","22.124","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","168","168","biolink:SmallMolecule","CHEBI:27882","Colchicine","biolink:Disease","MONDO:0015129","Addison Disease","","","","0.349","true","0.213","0.174"
"false","0","1","infores:unsecret-agent","","","infores:unsecret-agent","false","0","false","0","","N/A","0.345","N/A","medik:creative_edge#84","MONDO:0015129","biolink:Disease","biolink:Disease; biolink:NamedThing; biolink:ThingWithTaxon; biolink:DiseaseOrPhenotypicFeature; biolink:BiologicalEntity","Addison Disease","biolink:ChemicalEntity","biolink:ChemicalEntity","NVP ABE171","creative","MESH:C451724","false","0","34.518","","","","DEFAULT PHRASE","pk-placeholder","biolink:treats","infores:unsecret-agent","","0","","","169","169","biolink:Disease","MONDO:0015129","Addison Disease","biolink:ChemicalEntity","MESH:C451724","NVP ABE171","","","","0.345","true","0.345","0.173"
